published_at,cve,severity,score,status,cwe,references,description
2026-09-24T16:17:24.28Z,CVE-2026-93272,,,Received,,2,"In the Linux kernel, the following vulnerability has been resolved: remoteproc: qcom_wcnss: Fix handling the lack of PD regulators in v3 The changes introduced to handle single power domain platforms have swapped the info pointer increment from num_pd_vregs to num_pds, which would shift the info po…"
2026-09-24T16:17:24.4Z,CVE-2026-93273,,,Received,,5,"In the Linux kernel, the following vulnerability has been resolved: regulator: tps6594: Fix device node reference leaks in multiphase loop In tps6594_regulator_probe(), the multi-phase configuration loop calls of_find_node_by_name() to find buck nodes by name, and of_get_parent() twice to navigate…"
2026-09-24T16:17:24.527Z,CVE-2026-93274,,,Received,,8,"In the Linux kernel, the following vulnerability has been resolved: pinctrl: bcm2835: Don't remove an unregistered GPIO chip If the devm_pinctrl_register() function fails, bcm2835_pinctrl_probe() calls gpiochip_remove() before gpiochip_add_data() has registered the GPIO chip. This means that upon f…"
2026-09-24T16:17:24.667Z,CVE-2026-93275,,,Received,,4,"In the Linux kernel, the following vulnerability has been resolved: perf/x86/intel/pt: Fix stop/start with no update If pt_event_stop() is called without PERF_EF_UPDATE flag, then perf_aux_output_end() is not called. A subsequent call to pt_event_start() will call perf_aux_output_begin() again whic…"
2026-09-24T16:17:24.797Z,CVE-2026-93276,,,Received,,3,"In the Linux kernel, the following vulnerability has been resolved: phy: renesas: phy-rcar-gen3-usb2: Fix devm action registration for disabled VBUS regulator devm_regulator_get_exclusive() initialises the regulator with enable_count = 1, requiring the consumer to disable it before release. The dev…"
2026-09-24T16:17:24.907Z,CVE-2026-93277,,,Received,,2,"In the Linux kernel, the following vulnerability has been resolved: RDMA/bnxt_re: Validate udata before executing commands The destroy callbacks currently zero the udata output after tearing down driver resources. If the userspace access fails, uverbs preserves the uobject and allows the destroy ca…"
2026-09-24T16:17:25.017Z,CVE-2026-93278,,,Received,,7,"In the Linux kernel, the following vulnerability has been resolved: staging: octeon: add missing napi_disable in cvm_oct_rx_shutdown cvm_oct_rx_shutdown calls free_irq and netif_napi_del without disabling the napi instance first. As the free_irq only waits for completion of hard interrupt handlers,…"
2026-09-24T16:17:25.147Z,CVE-2026-93279,,,Received,,8,"In the Linux kernel, the following vulnerability has been resolved: staging: octeon: add missing tasklet_kill in cvm_oct_tx_shutdown The TX cleanup tasklet can be scheduled by the watchdog IRQ handler to execute cvm_oct_tx_do_cleanup. There can be a pending tasklet in the queue which might run afte…"
2026-09-24T16:17:25.29Z,CVE-2026-93280,,,Received,,8,"In the Linux kernel, the following vulnerability has been resolved: greybus: audio: bound the topology section sizes against the fetched size gb_audio_gb_get_topology() fetches a topology blob of a module-supplied size, and gbaudio_tplg_parse_data() then walks it by adding the module-supplied size_…"
2026-09-24T16:17:25.44Z,CVE-2026-93281,,,Received,,6,"In the Linux kernel, the following vulnerability has been resolved: wifi: rtw89: fix HE extended capability length check rtw89_mac_check_he_obss_narrow_bw_ru_iter() reads extended capability byte 10, but rejects only datalen values below 10. Byte 10 requires at least 11 bytes. Require datalen >= 11…"
2026-09-24T16:17:25.57Z,CVE-2026-93282,,,Received,,2,"In the Linux kernel, the following vulnerability has been resolved: ksmbd: fix maximum allowed access checks The DACL permission check looks for an ACE matching the current user and falls back to the Everyone ACE. It does not consider an Authenticated Users ACE, even though an authenticated session…"
2026-09-24T16:17:25.69Z,CVE-2026-93283,,,Received,,8,"In the Linux kernel, the following vulnerability has been resolved: i3c: master: Fix device_register() error path When device_register() fails in i3c_master_register_new_i3c_devs(), put_device() is called to drop the reference taken by device_register(). That drops the last reference, so the device…"
2026-09-24T16:17:25.99Z,CVE-2026-93425,CRITICAL,9.9,Deferred,CWE-78,3,"Dokploy is a free, self-hostable Platform as a Service (PaaS). Prior to 0.29.13, the patch.readRepoDirectories tRPC procedure passes the user-controlled repoPath value from apps/dokploy/server/api/routers/patch.ts into a shell command in packages/server/src/services/patch-repo.ts without safe argum…"
2026-09-24T16:17:26.163Z,CVE-2026-93541,MEDIUM,6.5,Received,CWE-125,1,An out-of-bounds read in libXi's XQueryDeviceState() in libXi before 1.8.4 could be used by a
2026-09-24T16:17:27.12Z,CVE-2026-96744,HIGH,7.1,Received,CWE-943,2,Improper neutralization of special elements in data query logic in the cache lock implementation of the MongoDB integration for Laravel can cause a caller-supplied lock owner value to be evaluated as an aggregation expression rather than as a literal value. An authenticated user who can influence t…
2026-09-24T16:17:27.293Z,CVE-2026-96745,MEDIUM,6.3,Received,CWE-502,4,Deserialization of untrusted data in the command monitoring support of the MongoDB PHP Driver can cause class names embedded in document content to be honored when the driver builds monitoring event objects. When an application registers a command monitoring subscriber and includes untrusted data i…
2026-09-24T16:17:27.46Z,CVE-2026-96746,HIGH,8.3,Received,CWE-787,2,An out-of-bounds write in the connection-monitoring logic of the MongoDB C Driver may allow an unauthenticated party who controls name resolution and the responses of the hosts named in a client's connection string to write beyond the end of a heap buffer. This may cause the application using the d…
2026-09-24T16:17:27.61Z,CVE-2026-96750,HIGH,7.3,Received,CWE-94,1,"MongoDB Compass can interpolate a database name without escaping into the initial input of its embedded MongoDB shell when a user opens the shell from that database's view. A user with privileges to create databases on a server that a Compass user connects to may, under specific conditions, have co…"
2026-09-24T16:17:28.04Z,CVE-2026-96873,MEDIUM,5.5,Received,CWE-79,2,Improper neutralization of input during web page generation ('cross-site scripting') vulnerability in Mediawiki - CirrusSearch extension allows Reflected XSS. This issue affects Mediawiki - CirrusSearch extension through 1.46.0.
2026-09-24T16:17:28.88Z,CVE-2026-97225,MEDIUM,5.3,Deferred,CWE-74; CWE-94,8,A flaw has been found in DbGate up to 7.2.5-beta.5. This affects an unknown function of the file packages/api/src/controllers/runners.js of the component JSON Runner. Executing a manipulation of the argument comment.text/script.schedule can lead to code injection. The attack may be performed from r…
2026-09-24T16:17:29.09Z,CVE-2026-97226,MEDIUM,5.3,Deferred,CWE-22,4,A vulnerability has been found in DbGate up to 7.2.5/7.3.1-premium-beta.1. This impacts the function fs.readFile of the file packages/api/src/controllers/files.js of the component files-style Endpoint. The manipulation of the argument filePath/uri leads to path traversal. It is possible to initiate…
